Codebook Index Counts:
Index 3418: 116
Index 3419: 159
Index 3420: 259
Index 3421: 150
Index 3422: 198
Index 3423: 203
Index 3424: 236
Index 3425: 106
Index 3426: 152
Index 3427: 185
Index 3428: 200
Index 3429: 131
Index 3430: 234
Index 3431: 177
Index 3432: 165
Index 3433: 141
Index 3434: 121
Index 3435: 348
Index 3436: 92
Index 3437: 203
Index 3438: 167
Index 3439: 332
Index 3440: 127
Index 3441: 597
Index 3442: 153
Index 3443: 119
Index 3444: 378
Index 3445: 147
Index 3446: 88
Index 3447: 86
Index 3448: 143
Index 3449: 118
Index 3450: 216
Index 3451: 103
Index 3452: 127
Index 3453: 134
Index 3454: 141
Index 3455: 135
Index 3456: 123
Index 3457: 420
Index 3458: 149
Index 3459: 220
Index 3460: 159
Index 3461: 125
Index 3462: 156
Index 3463: 149
Index 3464: 226
Index 3465: 148
Index 3466: 159
Index 3467: 114
Index 3468: 136
Index 3469: 127
Index 3470: 91
Index 3471: 136
Index 3472: 465
Index 3473: 136
Index 3474: 124
Index 3475: 122
Index 3476: 179
Index 3477: 140
Index 3478: 156
Index 3479: 116
Index 3480: 162
Index 3481: 135
Index 3482: 191
Index 3483: 151
Index 3484: 102
Index 3485: 184
Index 3486: 330
Index 3487: 906
Index 3488: 205
Index 3489: 114
Index 3490: 145
Index 3491: 174
Index 3492: 160
Index 3493: 161
Index 3494: 168
Index 3495: 175
Index 3496: 139
Index 3497: 176
Index 3498: 414
Index 3499: 166
Index 3500: 245
Index 3501: 324
Index 3502: 142
Index 3503: 149
Index 3504: 110
Index 3505: 179
Index 3506: 181
Index 3507: 164
Index 3508: 91
Index 3509: 216
Index 3510: 185
Index 3511: 292
Index 3512: 103
Index 3513: 216
Index 3514: 134
Index 3515: 134
Index 3516: 272
Index 3517: 190
Index 3518: 135
Index 3519: 238
Index 3520: 167
Index 3521: 2091
Index 3522: 182
Index 3523: 122
Index 3524: 166
Index 3525: 107
Index 3526: 197
Index 3527: 160
Index 3528: 190
Index 3529: 222
Index 3530: 145
Index 3531: 274
Index 3532: 192
Index 3533: 125
Index 3534: 167
Index 3535: 160
Index 3536: 213
Index 3537: 140
Index 3538: 242
Index 3539: 166
Index 3540: 123
Index 3541: 1265
Index 3542: 146
Index 3543: 140
Index 3544: 185
Index 3545: 190
Index 3546: 157
Index 3547: 107
Index 3548: 149
Index 3549: 218
Index 3550: 222
Index 3551: 90
Index 3552: 323
Index 3553: 142
Index 3554: 163
Index 3555: 246
Index 3556: 145
Index 3557: 176
Index 3558: 192
Index 3559: 160
Index 3560: 164
Index 3561: 183
Index 3562: 80
Index 3563: 209
Index 3564: 144
Index 3565: 135
Index 3566: 102
Index 3567: 320
Index 3568: 208
Index 3569: 146
Index 3570: 148
Index 3571: 660
Index 3572: 121
Index 3573: 171
Index 3574: 116
Index 3575: 169
Index 3576: 270
Index 3577: 111
Index 3578: 230
Index 3579: 117
Index 3580: 133
Index 3581: 126
Index 3582: 162
Index 3583: 145
Index 3584: 112
Index 3585: 242
Index 3586: 163
Index 3587: 104
Index 3588: 125
Index 3589: 110
Index 3590: 123
Index 3591: 145
Index 3592: 324
Index 3593: 218
Index 3594: 137
Index 3595: 254
Index 3596: 280
Index 3597: 180
Index 3598: 116
Index 3599: 193
Index 3600: 152
Index 3601: 108
Index 3602: 778
Index 3603: 210
Index 3604: 220
Index 3605: 860
Index 3606: 137
Index 3607: 152
Index 3608: 224
Index 3609: 138
Index 3610: 246
Index 3611: 223
Index 3612: 94
Index 3613: 146
Index 3614: 186
Index 3615: 184
Index 3616: 206
Index 3617: 222
Index 3618: 136
Index 3619: 393
Index 3620: 196
Index 3621: 159
Index 3622: 95
Index 3623: 148
Index 3624: 262
Index 3625: 179
Index 3626: 153
Index 3627: 161
Index 3628: 189
Index 3629: 129
Index 3630: 240
Index 3631: 91
Index 3632: 1335
Index 3633: 184
Index 3634: 252
Index 3635: 139
Index 3636: 192
Index 3637: 131
Index 3638: 97
Index 3639: 78
Index 3640: 146
Index 3641: 127
Index 3642: 273
Index 3643: 221
Index 3644: 178
Index 3645: 216
Index 3646: 172
Index 3647: 309
Index 3648: 175
Index 3649: 252
Index 3650: 260
Index 3651: 225
Index 3652: 165
Index 3653: 138
Index 3654: 172
Index 3655: 145
Index 3656: 275
Index 3657: 176
Index 3658: 149
Index 3659: 136
Index 3660: 192
Index 3661: 155
Index 3662: 138
Index 3663: 174
Index 3664: 229
Index 3665: 234
Index 3666: 156
Index 3667: 169
Index 3668: 222
Index 3669: 248
Index 3670: 179
Index 3671: 72
Index 3672: 274
Index 3673: 112
Index 3674: 121
Index 3675: 142
Index 3676: 174
Index 3677: 282
Index 3678: 127
Index 3679: 314
Index 3680: 210
Index 3681: 109
Index 3682: 151
Index 3683: 234
Index 3684: 191
Index 3685: 173
Index 3686: 213
Index 3687: 164
Index 3688: 230
Index 3689: 200
Index 3690: 130
Index 3691: 222
Index 3692: 235
Index 3693: 156
Index 3694: 336
Index 3695: 167
Index 3696: 608
Index 3697: 414
Index 3698: 187
Index 3699: 440
Index 3700: 173
Index 3701: 154
Index 3702: 178
Index 3703: 240
Index 3704: 224
Index 3705: 167
Index 3706: 97
Index 3707: 110
Index 3708: 132
Index 3709: 205
Index 3710: 322
Index 3711: 79
Index 3712: 198
Index 3713: 160
Index 3714: 201
Index 3715: 193
Index 3716: 118
Index 3717: 138
Index 3718: 135
Index 3719: 128
Index 3720: 123
Index 3721: 200
Index 3722: 167
Index 3723: 182
Index 3724: 116
Index 3725: 160
Index 3726: 410
Index 3727: 144
Index 3728: 82
Index 3729: 360
Index 3730: 175
Index 3731: 157
Index 3732: 178
Index 3733: 262
Index 3734: 173
Index 3735: 172
Index 3736: 161
Index 3737: 199
Index 3738: 181
Index 3739: 138
Index 3740: 103
Index 3741: 132
Index 3742: 127
Index 3743: 222
Index 3744: 194
Index 3745: 155
Index 3746: 168
Index 3747: 232
Index 3748: 165
Index 3749: 192
Index 3750: 159
Index 3751: 159
Index 3752: 238
Index 3753: 245
Index 3754: 130
Index 3755: 94
Index 3756: 256
Index 3757: 97
Index 3758: 275
Index 3759: 256
Index 3760: 179
Index 3761: 157
Index 3762: 354
Index 3763: 177
Index 3764: 223
Index 3765: 181
Index 3766: 194
Index 3767: 170
Index 3768: 239
Index 3769: 134
Index 3770: 133
Index 3771: 125
Index 3772: 200
Index 3773: 316
Index 3774: 126
Index 3775: 118
Index 3776: 117
Index 3777: 125
Index 3778: 189
Index 3779: 204
Index 3780: 167
Index 3781: 236
Index 3782: 176
Index 3783: 197
Index 3784: 1388
Index 3785: 211
Index 3786: 160
Index 3787: 101
Index 3788: 101
Index 3789: 346
Index 3790: 166
Index 3791: 173
Index 3792: 126
Index 3793: 152
Index 3794: 209
Index 3795: 134
Index 3796: 156
Index 3797: 111
Index 3798: 95
Index 3799: 176
Index 3800: 109
Index 3801: 188
Index 3802: 218
Index 3803: 173
Index 3804: 152
Index 3805: 97
Index 3806: 220
Index 3807: 118
Index 3808: 172
Index 3809: 123
Index 3810: 174
Index 3811: 189
Index 3812: 263
Index 3813: 252
Index 3814: 124
Index 3815: 171
Index 3816: 265
Index 3817: 113
Index 3818: 163
Index 3819: 180
Index 3820: 123
Index 3821: 153
Index 3822: 159
Index 3823: 206
Index 3824: 113
Index 3825: 126
Index 3826: 262
Index 3827: 154
Index 3828: 654
Index 3829: 494
Index 3830: 97
Index 3831: 168
Index 3832: 287
Index 3833: 102
Index 3834: 205
Index 3835: 141
Index 3836: 271
Index 3837: 216
Index 3838: 149
Index 3839: 76
Index 3840: 305
Index 3841: 199
Index 3842: 127
Index 3843: 156
Index 3844: 154
Index 3845: 186
Index 3846: 144
Index 3847: 172
Index 3848: 143
Index 3849: 99
Index 3850: 143
Index 3851: 161
Index 3852: 194
Index 3853: 114
Index 3854: 166
Index 3855: 109
Index 3856: 168
Index 3857: 119
Index 3858: 114
Index 3859: 121
Index 3860: 143
Index 3861: 140
Index 3862: 146
Index 3863: 176
Index 3864: 260
Index 3865: 225
Index 3866: 149
Index 3867: 294
Index 3868: 210
Index 3869: 198
Index 3870: 287
Index 3871: 263
Index 3872: 214
Index 3873: 118
Index 3874: 219
Index 3875: 194
Index 3876: 313
Index 3877: 170
Index 3878: 160
Index 3879: 195
Index 3880: 136
Index 3881: 136
Index 3882: 207
Index 3883: 187
Index 3884: 175
Index 3885: 208
Index 3886: 203
Index 3887: 255
Index 3888: 225
Index 3889: 88
Index 3890: 188
Index 3891: 243
Index 3892: 163
Index 3893: 102
Index 3894: 162
Index 3895: 244
Index 3896: 219
Index 3897: 184
Index 3898: 116
Index 3899: 190
Index 3900: 160
Index 3901: 254
Index 3902: 180
Index 3903: 132
Index 3904: 143
Index 3905: 172
Index 3906: 109
Index 3907: 243
Index 3908: 178
Index 3909: 318
Index 3910: 118
Index 3911: 151
Index 3912: 160
Index 3913: 206
Index 3914: 194
Index 3915: 282
Index 3916: 155
Index 3917: 167
Index 3918: 127
Index 3919: 199
Index 3920: 166
Index 3921: 180
Index 3922: 167
Index 3923: 175
Index 3924: 177
Index 3925: 338
Index 3926: 179
Index 3927: 179
Index 3928: 107
Index 3929: 116
Index 3930: 200
Index 3931: 112
Index 3932: 102
Index 3933: 146
Index 3934: 162
Index 3935: 134
Index 3936: 101
Index 3937: 137
Index 3938: 170
Index 3939: 136
Index 3940: 194
Index 3941: 173
Index 3942: 154
Index 3943: 247
Index 3944: 161
Index 3945: 116
Index 3946: 176
Index 3947: 285
Index 3948: 181
Index 3949: 301
Index 3950: 85
Index 3951: 224
Index 3952: 119
Index 3953: 180
Index 3954: 129
Index 3955: 168
Index 3956: 181
Index 3957: 156
Index 3958: 158
Index 3959: 194
Index 3960: 122
Index 3961: 143
Index 3962: 133
Index 3963: 206
Index 3964: 194
Index 3965: 119
Index 3966: 355
Index 3967: 134
Index 3968: 170
Index 3969: 72
Index 3970: 260
Index 3971: 201
Index 3972: 86
Index 3973: 128
Index 3974: 291
Index 3975: 169
Index 3976: 185
Index 3977: 124
Index 3978: 162
Index 3979: 113
Index 3980: 159
Index 3981: 125
Index 3982: 135
Index 3983: 161
Index 3984: 157
Index 3985: 159
Index 3986: 122
Index 3987: 107
Index 3988: 192
Index 3989: 197
Index 3990: 191
Index 3991: 125
Index 3992: 164
Index 3993: 168
Index 3994: 113
Index 3995: 126
Index 3996: 176
Index 3997: 158
Index 3998: 117
Index 3999: 484
Index 4000: 241
Index 4001: 130
Index 4002: 118
Index 4003: 197
Index 4004: 202
Index 4005: 257
Index 4006: 91
Index 4007: 215
Index 4008: 172
Index 4009: 133
Index 4010: 159
Index 4011: 87
Index 4012: 182
Index 4013: 187
Index 4014: 174
Index 4015: 485
Index 4016: 261
Index 4017: 206
Index 4018: 171
Index 4019: 131
Index 4020: 142
Index 4021: 106
Index 4022: 197
Index 4023: 155
Index 4024: 327
Index 4025: 128
Index 4026: 188
Index 4027: 171
Index 4028: 159
Index 4029: 195
Index 4030: 194
Index 4031: 333
Index 4032: 164
Index 4033: 285
Index 4034: 272
Index 4035: 109
Index 4036: 196
Index 4037: 202
Index 4038: 140
Index 4039: 110
Index 4040: 139
Index 4041: 156
Index 4042: 288
Index 4043: 326
Index 4044: 393
Index 4045: 175
Index 4046: 168
Index 4047: 319
Index 4048: 115
Index 4049: 167
Index 4050: 128
Index 4051: 99
Index 4052: 158
Index 4053: 172
Index 4054: 95
Index 4055: 122
Index 4056: 178
Index 4057: 795
Index 4058: 172
Index 4059: 187
Index 4060: 92
Index 4061: 226
Index 4062: 110
Index 4063: 160
Index 4064: 163
Index 4065: 124
Index 4066: 200
Index 4067: 231
Index 4068: 325
Index 4069: 210
Index 4070: 135
Index 4071: 161
Index 4072: 174
Index 4073: 158
Index 4074: 275
Index 4075: 149
Index 4076: 196
Index 4077: 124
Index 4078: 159
Index 4079: 106
Index 4080: 123
Index 4081: 143
Index 4082: 180
Index 4083: 168
Index 4084: 119
Index 4085: 167
Index 4086: 206
Index 4087: 110
Index 4088: 237
Index 4089: 252
Index 4090: 108
Index 4091: 115
Index 4092: 99
Index 4093: 122
Index 4094: 168
Index 4095: 184
Index 4096: 88
Index 4097: 154
Index 4098: 154
Index 4099: 187
Index 4100: 277
Index 4101: 254
Index 4102: 120
Index 4103: 206
Index 4104: 384
Index 4105: 227
Index 4106: 242
Index 4107: 160
Index 4108: 148
Index 4109: 214
Index 4110: 186
Index 4111: 174
Index 4112: 81
Index 4113: 217
Index 4114: 131
Index 4115: 153
Index 4116: 160
Index 4117: 150
Index 4118: 209
Index 4119: 110
Index 4120: 421
Index 4121: 196
Index 4122: 141
Index 4123: 181
Index 4124: 125
Index 4125: 234
Index 4126: 142
Index 4127: 212
Index 4128: 188
Index 4129: 141
Index 4130: 176
Index 4131: 191
Index 4132: 109
Index 4133: 234
Index 4134: 170
Index 4135: 283
Index 4136: 211
Index 4137: 204
Index 4138: 159
Index 4139: 104
Index 4140: 218
Index 4141: 228
Index 4142: 554
Index 4143: 185
Index 4144: 169
Index 4145: 160
Index 4146: 126
Index 4147: 204
Index 4148: 192
Index 4149: 147
Index 4150: 163
Index 4151: 164
Index 4152: 198
Index 4153: 94
Index 4154: 103
Index 4155: 162
Index 4156: 202
Index 4157: 158
Index 4158: 147
Index 4159: 159
Index 4160: 165
Index 4161: 154
Index 4162: 197
Index 4163: 73
Index 4164: 135
Index 4165: 2422
Index 4166: 126
Index 4167: 392
Index 4168: 116
Index 4169: 164
Index 4170: 139
Index 4171: 247
Index 4172: 323
Index 4173: 232
Index 4174: 126
Index 4175: 131
Index 4176: 156
Index 4177: 133
Index 4178: 211
Index 4179: 206
Index 4180: 159
Index 4181: 218
Index 4182: 80
Index 4183: 227
Index 4184: 137
Index 4185: 223
Index 4186: 162
Index 4187: 122
Index 4188: 224
Index 4189: 130
Index 4190: 327
Index 4191: 138
Index 4192: 258
Index 4193: 152
Index 4194: 135
Index 4195: 335
Index 4196: 165
Index 4197: 146
Index 4198: 105
Index 4199: 140
Index 4200: 145
Index 4201: 168
Index 4202: 191
Index 4203: 207
Index 4204: 221
Index 4205: 144
Index 4206: 252
Index 4207: 148
Index 4208: 159
Index 4209: 165
Index 4210: 176
Index 4211: 131
Index 4212: 164
Index 4213: 176
Index 4214: 422
Index 4215: 192
Index 4216: 109
Index 4217: 128
Index 4218: 259
Index 4219: 129
Index 4220: 129
Index 4221: 147
Index 4222: 182
Index 4223: 158
Index 4224: 173
Index 4225: 227
Index 4226: 126
Index 4227: 242
Index 4228: 216
Index 4229: 249
Index 4230: 158
Index 4231: 439
Index 4232: 125
Index 4233: 123
Index 4234: 226
Index 4235: 191
Index 4236: 137
Index 4237: 186
Index 4238: 193
Index 4239: 230
Index 4240: 154
Index 4241: 142
Index 4242: 233
Index 4243: 123
Index 4244: 212
Index 4245: 167
Index 4246: 138
Index 4247: 130
Index 4248: 177
Index 4249: 120
Index 4250: 117
Index 4251: 132
Index 4252: 329
Index 4253: 118
Index 4254: 232
Index 4255: 136
Index 4256: 192
Index 4257: 106
Index 4258: 162
Index 4259: 185
Index 4260: 144
Index 4261: 132
Index 4262: 235
Index 4263: 223
Index 4264: 166
Index 4265: 316
Index 4266: 145
Index 4267: 122
Index 4268: 189
Index 4269: 291
Index 4270: 120
Index 4271: 157
Index 4272: 203
Index 4273: 183
Index 4274: 148
Index 4275: 222
Index 4276: 225
Index 4277: 251
Index 4278: 318
Index 4279: 198
Index 4280: 181
Index 4281: 289
Index 4282: 194
Index 4283: 137
Index 4284: 218
Index 4285: 161
Index 4286: 226
Index 4287: 246
Index 4288: 132
Index 4289: 122
Index 4290: 288
Index 4291: 234
Index 4292: 252
Index 4293: 114
Index 4294: 220
Index 4295: 185
Index 4296: 124
Index 4297: 208
Index 4298: 133
Index 4299: 97
Index 4300: 229
Index 4301: 243
Index 4302: 111
Index 4303: 142
Index 4304: 222
Index 4305: 199
Index 4306: 107
Index 4307: 130
Index 4308: 180
Index 4309: 113
Index 4310: 210
Index 4311: 126
Index 4312: 143
Index 4313: 126
Index 4314: 103
Index 4315: 136
Index 4316: 220
Index 4317: 124
Index 4318: 166
Index 4319: 143
Index 4320: 131
Index 4321: 160
Index 4322: 116
Index 4323: 255
Index 4324: 226
Index 4325: 158
Index 4326: 210
Index 4327: 178
Index 4328: 123
Index 4329: 282
Index 4330: 105
Index 4331: 173
Index 4332: 118
Index 4333: 189
Index 4334: 234
Index 4335: 110
Index 4336: 131
Index 4337: 159
Index 4338: 132
Index 4339: 183
Index 4340: 270
Index 4341: 174
Index 4342: 186
Index 4343: 151
Index 4344: 145
Index 4345: 823
Index 4346: 164
Index 4347: 133
Index 4348: 130
Index 4349: 140
Index 4350: 126
Index 4351: 145
Index 4352: 392
Index 4353: 1663
Index 4354: 129
Index 4355: 138
Index 4356: 277
Index 4357: 172
Index 4358: 130
Index 4359: 282
Index 4360: 149
Index 4361: 145
Index 4362: 229
Index 4363: 135
Index 4364: 157
Index 4365: 490
Index 4366: 367
Index 4367: 148
Index 4368: 216
Index 4369: 127
Index 4370: 208
Index 4371: 149
Index 4372: 169
Index 4373: 196
Index 4374: 124
Index 4375: 129
Index 4376: 138
Index 4377: 100
Index 4378: 189
Index 4379: 171
Index 4380: 239
Index 4381: 215
Index 4382: 141
Index 4383: 147
Index 4384: 139
Index 4385: 258
Index 4386: 193
Index 4387: 112
Index 4388: 222
Index 4389: 199
Index 4390: 142
Index 4391: 146
Index 4392: 115
Index 4393: 243
Index 4394: 136
Index 4395: 181
Index 4396: 203
Index 4397: 181
Index 4398: 137
Index 4399: 168
Index 4400: 310
Index 4401: 191
Index 4402: 117
Index 4403: 326
Index 4404: 200
Index 4405: 245
Index 4406: 215
Index 4407: 167
Index 4408: 121
Index 4409: 219
Index 4410: 243
Index 4411: 149
Index 4412: 140
Index 4413: 84
Index 4414: 144
Index 4415: 247
Index 4416: 116
Index 4417: 177
Index 4418: 158
Index 4419: 89
Index 4420: 197
Index 4421: 124
Index 4422: 211
Index 4423: 118
Index 4424: 87
Index 4425: 346
Index 4426: 291
Index 4427: 194
Index 4428: 341
Index 4429: 280
Index 4430: 273
Index 4431: 263
Index 4432: 211
Index 4433: 92
Index 4434: 164
Index 4435: 238
Index 4436: 117
Index 4437: 114
Index 4438: 82
Index 4439: 133
Index 4440: 117
Index 4441: 161
Index 4442: 114
Index 4443: 124
Index 4444: 175
Index 4445: 211
Index 4446: 166
Index 4447: 147
Index 4448: 122
Index 4449: 152
Index 4450: 171
Index 4451: 124
Index 4452: 174
Index 4453: 216
Index 4454: 150
Index 4455: 168
Index 4456: 112
Index 4457: 204
Index 4458: 141
Index 4459: 97
Index 4460: 149
Index 4461: 182
Index 4462: 137
Index 4463: 233
Index 4464: 252
Index 4465: 114
Index 4466: 229
Index 4467: 153
Index 4468: 208
Index 4469: 220
Index 4470: 208
Index 4471: 3326
Index 4472: 133
Index 4473: 272
Index 4474: 165
Index 4475: 188
Index 4476: 159
Index 4477: 272
Index 4478: 129
Index 4479: 169
Index 4480: 221
Index 4481: 181
Index 4482: 154
Index 4483: 185
Index 4484: 120
Index 4485: 179
Index 4486: 901
Index 4487: 157
Index 4488: 215
Index 4489: 288
Index 4490: 249
Index 4491: 153
Index 4492: 123
Index 4493: 164
Index 4494: 148
Index 4495: 133
Index 4496: 110
Index 4497: 123
Index 4498: 187
Index 4499: 154
Index 4500: 147
Index 4501: 161
Index 4502: 138
Index 4503: 244
Index 4504: 196
Index 4505: 67
Index 4506: 273
Index 4507: 169
Index 4508: 125
Index 4509: 102
Index 4510: 142
Index 4511: 193
Index 4512: 142
Index 4513: 184
Index 4514: 292
Index 4515: 167
Index 4516: 113
Index 4517: 173
Index 4518: 131
Index 4519: 213
Index 4520: 246
Index 4521: 122
Index 4522: 216
Index 4523: 104
Index 4524: 162
Index 4525: 171
Index 4526: 215
Index 4527: 157
Index 4528: 134
Index 4529: 153
Index 4530: 147
Index 4531: 99
Index 4532: 203
Index 4533: 262
Index 4534: 139
Index 4535: 247
Index 4536: 180
Index 4537: 263
Index 4538: 227
Index 4539: 138
Index 4540: 230
Index 4541: 263
Index 4542: 135
Index 4543: 153
Index 4544: 191
Index 4545: 217
Index 4546: 142
Index 4547: 440
Index 4548: 191
Index 4549: 166
Index 4550: 194
Index 4551: 231
Index 4552: 147
Index 4553: 167
Index 4554: 230
Index 4555: 142
Index 4556: 199
Index 4557: 199
Index 4558: 158
Index 4559: 147
Index 4560: 185
Index 4561: 238
Index 4562: 233
Index 4563: 168
Index 4564: 274
Index 4565: 97
Index 4566: 158
Index 4567: 206
Index 4568: 260
Index 4569: 145
Index 4570: 125
Index 4571: 127
Index 4572: 197
Index 4573: 177
Index 4574: 148
Index 4575: 92
Index 4576: 129
Index 4577: 124
Index 4578: 181
Index 4579: 166
Index 4580: 152
Index 4581: 133
Index 4582: 404
Index 4583: 481
Index 4584: 161
Index 4585: 212
Index 4586: 183
Index 4587: 143
Index 4588: 133
Index 4589: 140
Index 4590: 283
Index 4591: 150
Index 4592: 252
Index 4593: 141
Index 4594: 195
Index 4595: 229
Index 4596: 193
Index 4597: 164
Index 4598: 170
Index 4599: 174
Index 4600: 224
Index 4601: 189
Index 4602: 121
Index 4603: 156
Index 4604: 101
Index 4605: 140
Index 4606: 244
Index 4607: 166
Index 4608: 122
Index 4609: 142
Index 4610: 163
Index 4611: 287
Index 4612: 165
Index 4613: 178
Index 4614: 125
Index 4615: 121
Index 4616: 191
Index 4617: 199
Index 4618: 169
Index 4619: 208
Index 4620: 120
Index 4621: 168
Index 4622: 260
Index 4623: 169
Index 4624: 424
Index 4625: 175
Index 4626: 95
Index 4627: 188
Index 4628: 315
Index 4629: 362
Index 4630: 203
Index 4631: 323
Index 4632: 111
Index 4633: 88
Index 4634: 149
Index 4635: 205
Index 4636: 177
Index 4637: 166
Index 4638: 203
Index 4639: 257
Index 4640: 91
Index 4641: 1209
Index 4642: 170
Index 4643: 193
Index 4644: 133
Index 4645: 207
Index 4646: 154
Index 4647: 132
Index 4648: 183
Index 4649: 219
Index 4650: 225
Index 4651: 207
Index 4652: 177
Index 4653: 770
Index 4654: 164
Index 4655: 166
Index 4656: 113
Index 4657: 242
Index 4658: 369
Index 4659: 214
Index 4660: 176
Index 4661: 145
Index 4662: 118
Index 4663: 171
Index 4664: 131
Index 4665: 97
Index 4666: 317
Index 4667: 145
Index 4668: 124
Index 4669: 188
Index 4670: 200
Index 4671: 180
Index 4672: 113
Index 4673: 308
Index 4674: 128
Index 4675: 162
Index 4676: 156
Index 4677: 127
Index 4678: 99
Index 4679: 139
Index 4680: 93
Index 4681: 205
Index 4682: 266
Index 4683: 200
Index 4684: 374
Index 4685: 209
Index 4686: 127
Index 4687: 245
Index 4688: 175
Index 4689: 1120
Index 4690: 197
Index 4691: 117
Index 4692: 144
Index 4693: 312
Index 4694: 213
Index 4695: 145
Index 4696: 134
Index 4697: 225
Index 4698: 252
Index 4699: 146
Index 4700: 164
Index 4701: 156
Index 4702: 725
Index 4703: 216
Index 4704: 154
Index 4705: 190
Index 4706: 176
Index 4707: 189
Index 4708: 152
Index 4709: 182
Index 4710: 120
Index 4711: 126
Index 4712: 267
Index 4713: 148
Index 4714: 188
Index 4715: 147
Index 4716: 169
Index 4717: 118
Index 4718: 363
Index 4719: 251
Index 4720: 283
Index 4721: 179
Index 4722: 178
Index 4723: 118
Index 4724: 145
Index 4725: 171
Index 4726: 140
Index 4727: 159
Index 4728: 189
Index 4729: 192
Index 4730: 106
Index 4731: 118
Index 4732: 245
Index 4733: 196
Index 4734: 1484
Index 4735: 109
Index 4736: 113
Index 4737: 170
Index 4738: 259
Index 4739: 252
Index 4740: 595
Index 4741: 195
Index 4742: 160
Index 4743: 141
Index 4744: 143
Index 4745: 118
Index 4746: 167
Index 4747: 140
Index 4748: 146
Index 4749: 122
Index 4750: 193
Index 4751: 269
Index 4752: 118
Index 4753: 122
Index 4754: 268
Index 4755: 178
Index 4756: 177
Index 4757: 559
Index 4758: 112
Index 4759: 124
Index 4760: 225
Index 4761: 176
Index 4762: 132
Index 4763: 186
Index 4764: 109
Index 4765: 144
Index 4766: 114
Index 4767: 227
Index 4768: 250
Index 4769: 180
Index 4770: 236
Index 4771: 220
Index 4772: 137
Index 4773: 338
Index 4774: 206
Index 4775: 164
Index 4776: 175
Index 4777: 240
Index 4778: 111
Index 4779: 209
Index 4780: 129
Index 4781: 574
Index 4782: 148
Index 4783: 836
Index 4784: 134
Index 4785: 271
Index 4786: 230
Index 4787: 125
Index 4788: 411
Index 4789: 234
Index 4790: 124
Index 4791: 340
Index 4792: 132
Index 4793: 238
Index 4794: 205
Index 4795: 236
Index 4796: 139
Index 4797: 121
Index 4798: 270
Index 4799: 99
Index 4800: 279
Index 4801: 117
Index 4802: 186
Index 4803: 220
Index 4804: 267
Index 4805: 129
Index 4806: 215
Index 4807: 288
Index 4808: 231
Index 4809: 149
Index 4810: 205
Index 4811: 273
Index 4812: 148
Index 4813: 157
Index 4814: 118
Index 4815: 147
Index 4816: 120
Index 4817: 123
Index 4818: 152
Index 4819: 291
Index 4820: 150
Index 4821: 150
Index 4822: 406
Index 4823: 295
Index 4824: 172
Index 4825: 130
Index 4826: 235
Index 4827: 251
Index 4828: 172
Index 4829: 121
Index 4830: 192
Index 4831: 171
Index 4832: 116
Index 4833: 130
Index 4834: 178
Index 4835: 168
Index 4836: 192
Index 4837: 97
Index 4838: 164
Index 4839: 133
Index 4840: 110
Index 4841: 111
Index 4842: 169
Index 4843: 123
Index 4844: 171
Index 4845: 399
Index 4846: 139
Index 4847: 105
Index 4848: 192
Index 4849: 175
Index 4850: 143
Index 4851: 263
Index 4852: 171
Index 4853: 174
Index 4854: 149
Index 4855: 146
Index 4856: 399
Index 4857: 116
Index 4858: 263
Index 4859: 239
Index 4860: 196
Index 4861: 245
Index 4862: 191
Index 4863: 226
Index 4864: 241
Index 4865: 140
Index 4866: 183
Index 4867: 148
Index 4868: 125
Index 4869: 196
Index 4870: 115
Index 4871: 164
Index 4872: 176
Index 4873: 162
Index 4874: 170
Index 4875: 317
Index 4876: 371
Index 4877: 102
Index 4878: 187
Index 4879: 172
Index 4880: 198
Index 4881: 157
Index 4882: 709
Index 4883: 114
Index 4884: 264
Index 4885: 234
Index 4886: 108
Index 4887: 167
Index 4888: 163
Index 4889: 173
Index 4890: 174
Index 4891: 123
Index 4892: 119
Index 4893: 436
Index 4894: 166
Index 4895: 202
Index 4896: 127
Index 4897: 296
Index 4898: 167
Index 4899: 184
Index 4900: 162
Index 4901: 150
Index 4902: 197
Index 4903: 148
Index 4904: 221
Index 4905: 107
Index 4906: 164
Index 4907: 148
Index 4908: 142
Index 4909: 136
Index 4910: 165
Index 4911: 177
Index 4912: 291
Index 4913: 772
Index 4914: 170
Index 4915: 194
Index 4916: 266
Index 4917: 230
Index 4918: 119
Index 4919: 144
Index 4920: 168
Index 4921: 259
Index 4922: 161
Index 4923: 163
Index 4924: 137
Index 4925: 189
Index 4926: 171
Index 4927: 178
Index 4928: 149
Index 4929: 128
Index 4930: 144
Index 4931: 112
Index 4932: 228
Index 4933: 193
Index 4934: 132
Index 4935: 167
Index 4936: 121
Index 4937: 155
Index 4938: 494
Index 4939: 106
Index 4940: 163
Index 4941: 237
Index 4942: 175
Index 4943: 175
Index 4944: 272
Index 4945: 121
Index 4946: 157
Index 4947: 210
Index 4948: 180
Index 4949: 187
Index 4950: 127
Index 4951: 173
Index 4952: 93
Index 4953: 215
Index 4954: 189
Index 4955: 202
Index 4956: 592
Index 4957: 137
Index 4958: 210
Index 4959: 143
Index 4960: 239
Index 4961: 167
Index 4962: 113
Index 4963: 155
Index 4964: 171
Index 4965: 143
Index 4966: 162
Index 4967: 614
Index 4968: 190
Index 4969: 159
Index 4970: 125
