Codebook Index Counts:
Index 4581: 122
Index 4582: 103
Index 4583: 144
Index 4584: 179
Index 4585: 125
Index 4586: 115
Index 4587: 109
Index 4588: 127
Index 4589: 127
Index 4590: 111
Index 4591: 129
Index 4592: 114
Index 4593: 126
Index 4594: 126
Index 4595: 134
Index 4596: 108
Index 4597: 142
Index 4598: 121
Index 4599: 111
Index 4600: 106
Index 4601: 115
Index 4602: 109
Index 4603: 126
Index 4604: 113
Index 4605: 100
Index 4606: 174
Index 4607: 143
Index 4608: 119
Index 4609: 150
Index 4610: 114
Index 4611: 130
Index 4612: 117
Index 4613: 110
Index 4614: 134
Index 4615: 148
Index 4616: 131
Index 4617: 121
Index 4618: 127
Index 4619: 84
Index 4620: 128
Index 4621: 136
Index 4622: 108
Index 4623: 142
Index 4624: 128
Index 4625: 135
Index 4626: 103
Index 4627: 127
Index 4628: 95
Index 4629: 131
Index 4630: 107
Index 4631: 108
Index 4632: 91
Index 4633: 102
Index 4634: 112
Index 4635: 130
Index 4636: 121
Index 4637: 136
Index 4638: 157
Index 4639: 104
Index 4640: 102
Index 4641: 151
Index 4642: 118
Index 4643: 125
Index 4644: 142
Index 4645: 149
Index 4646: 117
Index 4647: 112
Index 4648: 114
Index 4649: 107
Index 4650: 128
Index 4651: 138
Index 4652: 130
Index 4653: 123
Index 4654: 113
Index 4655: 114
Index 4656: 145
Index 4657: 115
Index 4658: 126
Index 4659: 96
Index 4660: 104
Index 4661: 89
Index 4662: 132
Index 4663: 134
Index 4664: 110
Index 4665: 103
Index 4666: 135
Index 4667: 150
Index 4668: 119
Index 4669: 156
Index 4670: 185
Index 4671: 131
Index 4672: 129
Index 4673: 179
Index 4674: 118
Index 4675: 107
Index 4676: 131
Index 4677: 124
Index 4678: 117
Index 4679: 157
Index 4680: 133
Index 4681: 112
Index 4682: 123
Index 4683: 145
Index 4684: 182
Index 4685: 113
Index 4686: 137
Index 4687: 151
Index 4688: 131
Index 4689: 197
Index 4690: 119
Index 4691: 102
Index 4692: 148
Index 4693: 133
Index 4694: 106
Index 4695: 96
Index 4696: 132
Index 4697: 125
Index 4698: 141
Index 4699: 110
Index 4700: 127
Index 4701: 136
Index 4702: 219
Index 4703: 130
Index 4704: 135
Index 4705: 124
Index 4706: 112
Index 4707: 133
Index 4708: 132
Index 4709: 145
Index 4710: 131
Index 4711: 105
Index 4712: 141
Index 4713: 119
Index 4714: 106
Index 4715: 140
Index 4716: 130
Index 4717: 121
Index 4718: 124
Index 4719: 154
Index 4720: 130
Index 4721: 105
Index 4722: 128
Index 4723: 130
Index 4724: 137
Index 4725: 121
Index 4726: 142
Index 4727: 107
Index 4728: 122
Index 4729: 117
Index 4730: 157
Index 4731: 114
Index 4732: 126
Index 4733: 119
Index 4734: 298
Index 4735: 118
Index 4736: 89
Index 4737: 124
Index 4738: 119
Index 4739: 120
Index 4740: 137
Index 4741: 112
Index 4742: 170
Index 4743: 114
Index 4744: 134
Index 4745: 131
Index 4746: 119
Index 4747: 116
Index 4748: 122
Index 4749: 102
Index 4750: 158
Index 4751: 119
Index 4752: 122
Index 4753: 134
Index 4754: 130
Index 4755: 127
Index 4756: 122
Index 4757: 106
Index 4758: 99
Index 4759: 129
Index 4760: 130
Index 4761: 138
Index 4762: 119
Index 4763: 101
Index 4764: 149
Index 4765: 121
Index 4766: 133
Index 4767: 126
Index 4768: 121
Index 4769: 108
Index 4770: 132
Index 4771: 100
Index 4772: 122
Index 4773: 112
Index 4774: 166
Index 4775: 155
Index 4776: 137
Index 4777: 119
Index 4778: 115
Index 4779: 140
Index 4780: 110
Index 4781: 121
Index 4782: 154
Index 4783: 144
Index 4784: 134
Index 4785: 153
Index 4786: 121
Index 4787: 110
Index 4788: 104
Index 4789: 140
Index 4790: 117
Index 4791: 132
Index 4792: 89
Index 4793: 91
Index 4794: 141
Index 4795: 121
Index 4796: 141
Index 4797: 120
Index 4798: 122
Index 4799: 125
Index 4800: 119
Index 4801: 99
Index 4802: 95
Index 4803: 100
Index 4804: 117
Index 4805: 129
Index 4806: 122
Index 4807: 138
Index 4808: 151
Index 4809: 130
Index 4810: 131
Index 4811: 149
Index 4812: 131
Index 4813: 137
Index 4814: 118
Index 4815: 159
Index 4816: 130
Index 4817: 118
Index 4818: 134
Index 4819: 123
Index 4820: 107
Index 4821: 160
Index 4822: 154
Index 4823: 126
Index 4824: 132
Index 4825: 112
Index 4826: 132
Index 4827: 136
Index 4828: 112
Index 4829: 112
Index 4830: 81
Index 4831: 135
Index 4832: 173
Index 4833: 113
Index 4834: 103
Index 4835: 117
Index 4836: 137
Index 4837: 120
Index 4838: 128
Index 4839: 138
Index 4840: 114
Index 4841: 124
Index 4842: 116
Index 4843: 95
Index 4844: 112
Index 4845: 148
Index 4846: 146
Index 4847: 128
Index 4848: 126
Index 4849: 128
Index 4850: 126
Index 4851: 134
Index 4852: 131
Index 4853: 146
Index 4854: 122
Index 4855: 114
Index 4856: 89
Index 4857: 127
Index 4858: 125
Index 4859: 131
Index 4860: 121
Index 4861: 102
Index 4862: 130
Index 4863: 126
Index 4864: 148
Index 4865: 165
Index 4866: 126
Index 4867: 149
Index 4868: 155
Index 4869: 118
Index 4870: 119
Index 4871: 120
Index 4872: 105
Index 4873: 121
Index 4874: 111
Index 4875: 113
Index 4876: 90
Index 4877: 116
Index 4878: 168
Index 4879: 103
Index 4880: 140
Index 4881: 108
Index 4882: 146
Index 4883: 139
Index 4884: 127
Index 4885: 159
Index 4886: 127
Index 4887: 120
Index 4888: 124
Index 4889: 126
Index 4890: 123
Index 4891: 106
Index 4892: 119
Index 4893: 165
Index 4894: 122
Index 4895: 115
Index 4896: 126
Index 4897: 124
Index 4898: 105
Index 4899: 110
Index 4900: 133
Index 4901: 122
Index 4902: 98
Index 4903: 155
Index 4904: 113
Index 4905: 126
Index 4906: 138
Index 4907: 115
Index 4908: 148
Index 4909: 113
Index 4910: 106
Index 4911: 138
Index 4912: 123
Index 4913: 168
Index 4914: 129
Index 4915: 117
Index 4916: 168
Index 4917: 144
Index 4918: 110
Index 4919: 133
Index 4920: 126
Index 4921: 155
Index 4922: 117
Index 4923: 130
Index 4924: 133
Index 4925: 132
Index 4926: 140
Index 4927: 128
Index 4928: 137
Index 4929: 133
Index 4930: 107
Index 4931: 95
Index 4932: 155
Index 4933: 126
Index 4934: 127
Index 4935: 98
Index 4936: 119
Index 4937: 130
Index 4938: 136
Index 4939: 103
Index 4940: 124
Index 4941: 144
Index 4942: 129
Index 4943: 136
Index 4944: 149
Index 4945: 121
Index 4946: 113
Index 4947: 140
Index 4948: 143
Index 4949: 124
Index 4950: 113
Index 4951: 122
Index 4952: 117
Index 4953: 108
Index 4954: 105
Index 4955: 119
Index 4956: 130
Index 4957: 74
Index 4958: 113
Index 4959: 92
Index 4960: 135
Index 4961: 112
Index 4962: 103
Index 4963: 92
Index 4964: 123
Index 4965: 122
Index 4966: 122
Index 4967: 161
Index 4968: 137
Index 4969: 137
Index 4970: 139
Index 4971: 134
Index 4972: 146
Index 4973: 105
Index 4974: 127
Index 4975: 111
Index 4976: 123
Index 4977: 129
Index 4978: 123
Index 4979: 133
Index 4980: 89
Index 4981: 89
Index 4982: 120
Index 4983: 138
Index 4984: 136
Index 4985: 120
Index 4986: 129
Index 4987: 133
Index 4988: 153
Index 4989: 113
Index 4990: 109
Index 4991: 92
Index 4992: 108
Index 4993: 111
Index 4994: 123
Index 4995: 139
Index 4996: 91
Index 4997: 124
Index 4998: 128
Index 4999: 115
Index 5000: 158
Index 5001: 752
Index 5002: 137
Index 5003: 125
Index 5004: 136
Index 5005: 83
Index 5006: 129
Index 5007: 120
Index 5008: 139
Index 5009: 137
Index 5010: 133
Index 5011: 121
Index 5012: 163
Index 5013: 145
Index 5014: 172
Index 5015: 115
Index 5016: 129
Index 5017: 124
Index 5018: 113
Index 5019: 152
Index 5020: 131
Index 5021: 151
Index 5022: 148
Index 5023: 173
Index 5024: 128
Index 5025: 149
Index 5026: 141
Index 5027: 110
Index 5028: 115
Index 5029: 141
Index 5030: 111
Index 5031: 109
Index 5032: 101
Index 5033: 70
Index 5034: 136
Index 5035: 106
Index 5036: 154
Index 5037: 136
Index 5038: 110
Index 5039: 128
Index 5040: 119
Index 5041: 124
Index 5042: 114
Index 5043: 143
Index 5044: 102
Index 5045: 126
Index 5046: 145
Index 5047: 123
Index 5048: 129
Index 5049: 138
Index 5050: 128
Index 5051: 107
Index 5052: 139
Index 5053: 134
Index 5054: 133
Index 5055: 140
Index 5056: 112
Index 5057: 147
Index 5058: 159
Index 5059: 101
Index 5060: 109
Index 5061: 116
Index 5062: 109
Index 5063: 129
Index 5064: 119
Index 5065: 110
Index 5066: 127
Index 5067: 123
Index 5068: 134
Index 5069: 103
Index 5070: 138
Index 5071: 116
Index 5072: 128
Index 5073: 145
Index 5074: 129
Index 5075: 127
Index 5076: 94
Index 5077: 141
Index 5078: 103
Index 5079: 162
Index 5080: 142
Index 5081: 124
Index 5082: 119
Index 5083: 121
Index 5084: 101
Index 5085: 107
Index 5086: 170
Index 5087: 121
Index 5088: 139
Index 5089: 137
Index 5090: 124
Index 5091: 139
Index 5092: 139
Index 5093: 92
Index 5094: 140
Index 5095: 109
Index 5096: 129
Index 5097: 141
Index 5098: 129
Index 5099: 109
Index 5100: 112
Index 5101: 126
Index 5102: 147
Index 5103: 115
Index 5104: 142
Index 5105: 106
Index 5106: 164
Index 5107: 127
Index 5108: 113
Index 5109: 145
Index 5110: 126
Index 5111: 121
Index 5112: 87
Index 5113: 131
Index 5114: 142
Index 5115: 85
Index 5116: 126
Index 5117: 155
Index 5118: 117
Index 5119: 130
Index 5120: 143
Index 5121: 167
Index 5122: 174
Index 5123: 110
Index 5124: 117
Index 5125: 171
Index 5126: 114
Index 5127: 138
Index 5128: 126
Index 5129: 127
Index 5130: 120
Index 5131: 116
Index 5132: 120
Index 5133: 153
Index 5134: 123
Index 5135: 112
Index 5136: 108
Index 5137: 128
Index 5138: 121
Index 5139: 111
Index 5140: 109
Index 5141: 148
Index 5142: 148
Index 5143: 116
Index 5144: 129
Index 5145: 177
Index 5146: 107
Index 5147: 95
Index 5148: 118
Index 5149: 146
Index 5150: 114
Index 5151: 174
Index 5152: 161
Index 5153: 100
Index 5154: 114
Index 5155: 87
Index 5156: 98
Index 5157: 125
Index 5158: 110
Index 5159: 113
Index 5160: 132
Index 5161: 106
Index 5162: 108
Index 5163: 132
Index 5164: 135
Index 5165: 128
Index 5166: 162
Index 5167: 125
Index 5168: 129
Index 5169: 140
Index 5170: 107
Index 5171: 123
Index 5172: 90
Index 5173: 155
Index 5174: 148
Index 5175: 157
Index 5176: 104
Index 5177: 123
Index 5178: 127
Index 5179: 137
Index 5180: 122
Index 5181: 140
Index 5182: 123
Index 5183: 171
Index 5184: 134
Index 5185: 139
Index 5186: 104
Index 5187: 158
Index 5188: 133
Index 5189: 99
Index 5190: 111
Index 5191: 154
Index 5192: 117
Index 5193: 157
Index 5194: 129
Index 5195: 298
Index 5196: 118
Index 5197: 126
Index 5198: 119
Index 5199: 104
Index 5200: 106
Index 5201: 109
Index 5202: 122
Index 5203: 108
Index 5204: 115
Index 5205: 100
Index 5206: 117
Index 5207: 144
Index 5208: 170
Index 5209: 166
Index 5210: 123
Index 5211: 160
Index 5212: 99
Index 5213: 117
Index 5214: 118
Index 5215: 103
Index 5216: 127
Index 5217: 151
Index 5218: 155
Index 5219: 115
Index 5220: 67
Index 5221: 140
Index 5222: 120
Index 5223: 102
Index 5224: 114
Index 5225: 136
Index 5226: 113
Index 5227: 115
Index 5228: 96
Index 5229: 130
Index 5230: 148
Index 5231: 101
Index 5232: 131
Index 5233: 114
Index 5234: 104
Index 5235: 147
Index 5236: 121
Index 5237: 100
Index 5238: 152
Index 5239: 108
Index 5240: 118
Index 5241: 145
Index 5242: 100
Index 5243: 118
Index 5244: 111
Index 5245: 94
Index 5246: 138
Index 5247: 121
Index 5248: 126
Index 5249: 128
Index 5250: 140
Index 5251: 119
Index 5252: 144
Index 5253: 139
Index 5254: 120
Index 5255: 98
Index 5256: 100
Index 5257: 98
Index 5258: 125
Index 5259: 143
Index 5260: 121
Index 5261: 144
Index 5262: 149
Index 5263: 119
Index 5264: 116
Index 5265: 131
Index 5266: 107
Index 5267: 207
Index 5268: 112
Index 5269: 89
Index 5270: 107
Index 5271: 98
Index 5272: 104
Index 5273: 91
Index 5274: 145
Index 5275: 96
Index 5276: 111
Index 5277: 119
Index 5278: 173
Index 5279: 113
Index 5280: 128
Index 5281: 144
Index 5282: 148
Index 5283: 117
Index 5284: 119
Index 5285: 94
Index 5286: 132
Index 5287: 91
Index 5288: 116
Index 5289: 124
Index 5290: 162
Index 5291: 82
Index 5292: 134
Index 5293: 126
Index 5294: 112
Index 5295: 118
Index 5296: 118
Index 5297: 120
Index 5298: 131
Index 5299: 115
Index 5300: 130
Index 5301: 108
Index 5302: 133
Index 5303: 130
Index 5304: 122
Index 5305: 96
Index 5306: 134
Index 5307: 115
Index 5308: 129
Index 5309: 125
Index 5310: 120
Index 5311: 118
Index 5312: 159
Index 5313: 130
Index 5314: 145
Index 5315: 115
Index 5316: 104
Index 5317: 147
Index 5318: 168
Index 5319: 105
Index 5320: 150
Index 5321: 126
Index 5322: 110
Index 5323: 177
Index 5324: 119
Index 5325: 128
Index 5326: 111
Index 5327: 120
Index 5328: 87
Index 5329: 113
Index 5330: 129
Index 5331: 162
Index 5332: 107
Index 5333: 122
Index 5334: 111
Index 5335: 123
Index 5336: 118
Index 5337: 130
Index 5338: 136
Index 5339: 108
Index 5340: 112
Index 5341: 93
Index 5342: 109
Index 5343: 143
Index 5344: 155
Index 5345: 134
Index 5346: 112
Index 5347: 123
Index 5348: 122
Index 5349: 117
Index 5350: 136
Index 5351: 111
Index 5352: 124
Index 5353: 106
Index 5354: 133
Index 5355: 148
Index 5356: 108
Index 5357: 139
Index 5358: 141
Index 5359: 106
Index 5360: 119
Index 5361: 81
Index 5362: 114
Index 5363: 94
Index 5364: 134
Index 5365: 124
Index 5366: 132
Index 5367: 90
Index 5368: 118
Index 5369: 153
Index 5370: 153
Index 5371: 102
Index 5372: 117
Index 5373: 126
Index 5374: 124
Index 5375: 95
Index 5376: 143
Index 5377: 114
Index 5378: 112
Index 5379: 134
Index 5380: 182
Index 5381: 121
Index 5382: 118
Index 5383: 173
Index 5384: 145
Index 5385: 137
Index 5386: 131
Index 5387: 142
Index 5388: 148
Index 5389: 143
Index 5390: 107
Index 5391: 146
Index 5392: 146
Index 5393: 125
Index 5394: 125
Index 5395: 110
Index 5396: 133
Index 5397: 112
Index 5398: 133
Index 5399: 131
Index 5400: 105
Index 5401: 118
Index 5402: 111
Index 5403: 114
Index 5404: 124
Index 5405: 141
Index 5406: 162
Index 5407: 140
Index 5408: 113
Index 5409: 126
Index 5410: 146
Index 5411: 129
Index 5412: 133
Index 5413: 132
Index 5414: 131
Index 5415: 114
Index 5416: 126
Index 5417: 102
Index 5418: 136
Index 5419: 148
Index 5420: 111
Index 5421: 117
Index 5422: 131
Index 5423: 96
Index 5424: 88
Index 5425: 115
Index 5426: 151
Index 5427: 107
Index 5428: 114
Index 5429: 101
Index 5430: 107
Index 5431: 125
Index 5432: 112
Index 5433: 107
Index 5434: 115
Index 5435: 122
Index 5436: 101
Index 5437: 117
Index 5438: 107
Index 5439: 126
Index 5440: 125
Index 5441: 130
Index 5442: 164
Index 5443: 116
Index 5444: 119
Index 5445: 106
Index 5446: 112
Index 5447: 140
Index 5448: 119
Index 5449: 113
Index 5450: 91
Index 5451: 120
Index 5452: 101
Index 5453: 105
Index 5454: 118
Index 5455: 127
Index 5456: 104
Index 5457: 132
Index 5458: 113
Index 5459: 102
Index 5460: 142
Index 5461: 113
Index 5462: 139
Index 5463: 163
Index 5464: 104
Index 5465: 137
Index 5466: 116
Index 5467: 122
Index 5468: 145
Index 5469: 109
Index 5470: 150
Index 5471: 113
Index 5472: 130
Index 5473: 123
Index 5474: 99
Index 5475: 128
Index 5476: 172
Index 5477: 112
Index 5478: 132
Index 5479: 129
Index 5480: 130
Index 5481: 132
Index 5482: 145
Index 5483: 98
Index 5484: 128
Index 5485: 95
Index 5486: 132
Index 5487: 102
Index 5488: 104
Index 5489: 147
Index 5490: 124
Index 5491: 136
Index 5492: 107
Index 5493: 98
Index 5494: 125
Index 5495: 124
Index 5496: 147
Index 5497: 101
Index 5498: 119
Index 5499: 126
Index 5500: 128
Index 5501: 167
Index 5502: 131
Index 5503: 92
Index 5504: 117
Index 5505: 112
Index 5506: 145
Index 5507: 89
Index 5508: 101
Index 5509: 143
Index 5510: 136
Index 5511: 110
Index 5512: 101
Index 5513: 115
Index 5514: 104
Index 5515: 95
Index 5516: 126
Index 5517: 134
Index 5518: 137
Index 5519: 145
Index 5520: 154
Index 5521: 104
Index 5522: 92
Index 5523: 113
Index 5524: 132
Index 5525: 139
Index 5526: 125
Index 5527: 96
Index 5528: 133
Index 5529: 153
Index 5530: 138
Index 5531: 135
Index 5532: 157
Index 5533: 168
Index 5534: 105
Index 5535: 129
Index 5536: 102
Index 5537: 103
Index 5538: 136
Index 5539: 119
Index 5540: 171
Index 5541: 127
Index 5542: 122
Index 5543: 123
Index 5544: 133
Index 5545: 94
Index 5546: 147
Index 5547: 103
Index 5548: 116
Index 5549: 90
Index 5550: 116
Index 5551: 115
Index 5552: 123
Index 5553: 113
Index 5554: 112
Index 5555: 115
Index 5556: 119
Index 5557: 134
Index 5558: 120
Index 5559: 123
Index 5560: 129
Index 5561: 108
Index 5562: 120
Index 5563: 144
Index 5564: 122
Index 5565: 109
Index 5566: 151
Index 5567: 98
Index 5568: 145
Index 5569: 149
Index 5570: 113
Index 5571: 121
Index 5572: 111
Index 5573: 120
Index 5574: 113
Index 5575: 120
Index 5576: 126
Index 5577: 152
Index 5578: 129
Index 5579: 132
Index 5580: 110
Index 5581: 139
Index 5582: 107
Index 5583: 128
Index 5584: 119
Index 5585: 148
Index 5586: 123
Index 5587: 125
Index 5588: 113
Index 5589: 201
Index 5590: 121
Index 5591: 110
Index 5592: 128
Index 5593: 99
Index 5594: 136
Index 5595: 156
Index 5596: 110
Index 5597: 114
Index 5598: 133
Index 5599: 119
Index 5600: 111
Index 5601: 119
Index 5602: 196
Index 5603: 120
Index 5604: 176
Index 5605: 144
Index 5606: 117
Index 5607: 108
Index 5608: 122
Index 5609: 122
Index 5610: 125
Index 5611: 118
Index 5612: 119
Index 5613: 115
Index 5614: 124
Index 5615: 134
Index 5616: 102
Index 5617: 138
Index 5618: 119
Index 5619: 111
Index 5620: 110
Index 5621: 120
Index 5622: 142
Index 5623: 143
Index 5624: 126
Index 5625: 133
Index 5626: 119
Index 5627: 145
Index 5628: 120
Index 5629: 97
Index 5630: 90
Index 5631: 112
Index 5632: 109
Index 5633: 99
Index 5634: 129
Index 5635: 143
Index 5636: 128
Index 5637: 105
Index 5638: 108
Index 5639: 107
Index 5640: 134
Index 5641: 125
Index 5642: 149
Index 5643: 114
Index 5644: 119
Index 5645: 111
Index 5646: 127
Index 5647: 135
Index 5648: 128
Index 5649: 138
Index 5650: 115
Index 5651: 122
Index 5652: 117
Index 5653: 125
Index 5654: 121
Index 5655: 119
Index 5656: 153
Index 5657: 113
Index 5658: 92
Index 5659: 104
Index 5660: 118
Index 5661: 133
Index 5662: 130
Index 5663: 112
Index 5664: 111
Index 5665: 145
Index 5666: 145
Index 5667: 108
Index 5668: 100
Index 5669: 140
Index 5670: 128
Index 5671: 112
Index 5672: 164
Index 5673: 160
Index 5674: 79
Index 5675: 115
Index 5676: 118
Index 5677: 110
Index 5678: 99
Index 5679: 155
Index 5680: 127
Index 5681: 132
Index 5682: 123
Index 5683: 100
Index 5684: 127
Index 5685: 133
Index 5686: 126
Index 5687: 105
Index 5688: 140
Index 5689: 188
Index 5690: 123
Index 5691: 118
Index 5692: 98
Index 5693: 128
Index 5694: 87
Index 5695: 113
Index 5696: 113
Index 5697: 145
Index 5698: 90
Index 5699: 108
Index 5700: 115
Index 5701: 143
Index 5702: 147
Index 5703: 118
Index 5704: 111
Index 5705: 127
Index 5706: 137
Index 5707: 133
Index 5708: 117
Index 5709: 100
Index 5710: 126
Index 5711: 119
Index 5712: 110
Index 5713: 115
Index 5714: 118
Index 5715: 113
Index 5716: 107
Index 5717: 133
Index 5718: 162
Index 5719: 159
Index 5720: 144
Index 5721: 104
Index 5722: 116
Index 5723: 137
Index 5724: 139
Index 5725: 131
Index 5726: 90
Index 5727: 135
Index 5728: 136
Index 5729: 156
Index 5730: 111
Index 5731: 140
Index 5732: 124
Index 5733: 149
Index 5734: 130
Index 5735: 112
Index 5736: 111
Index 5737: 100
Index 5738: 147
Index 5739: 132
Index 5740: 172
Index 5741: 119
Index 5742: 134
Index 5743: 100
Index 5744: 99
Index 5745: 173
Index 5746: 129
Index 5747: 141
Index 5748: 129
Index 5749: 102
Index 5750: 98
Index 5751: 132
Index 5752: 107
Index 5753: 120
Index 5754: 173
Index 5755: 100
Index 5756: 88
Index 5757: 99
Index 5758: 122
Index 5759: 105
Index 5760: 134
Index 5761: 134
Index 5762: 164
Index 5763: 131
Index 5764: 116
Index 5765: 120
Index 5766: 123
Index 5767: 124
Index 5768: 120
Index 5769: 138
Index 5770: 164
Index 5771: 99
Index 5772: 103
Index 5773: 92
Index 5774: 130
Index 5775: 122
Index 5776: 159
Index 5777: 148
Index 5778: 110
Index 5779: 141
Index 5780: 129
Index 5781: 117
Index 5782: 123
Index 5783: 150
Index 5784: 122
Index 5785: 148
Index 5786: 116
Index 5787: 122
Index 5788: 144
Index 5789: 122
Index 5790: 101
Index 5791: 155
Index 5792: 116
Index 5793: 100
Index 5794: 126
Index 5795: 129
Index 5796: 125
Index 5797: 127
Index 5798: 144
Index 5799: 128
Index 5800: 132
Index 5801: 139
Index 5802: 130
Index 5803: 110
Index 5804: 145
Index 5805: 184
Index 5806: 147
Index 5807: 95
Index 5808: 86
Index 5809: 115
Index 5810: 125
Index 5811: 132
Index 5812: 117
Index 5813: 110
Index 5814: 124
Index 5815: 121
Index 5816: 122
Index 5817: 137
Index 5818: 110
Index 5819: 129
Index 5820: 124
Index 5821: 136
Index 5822: 111
Index 5823: 135
Index 5824: 116
Index 5825: 132
Index 5826: 118
Index 5827: 146
Index 5828: 216
Index 5829: 103
Index 5830: 168
Index 5831: 111
Index 5832: 100
Index 5833: 102
Index 5834: 121
Index 5835: 109
Index 5836: 95
Index 5837: 137
Index 5838: 145
Index 5839: 83
Index 5840: 101
Index 5841: 111
Index 5842: 119
Index 5843: 143
Index 5844: 145
Index 5845: 95
Index 5846: 143
Index 5847: 128
Index 5848: 126
Index 5849: 149
Index 5850: 109
Index 5851: 134
Index 5852: 135
Index 5853: 129
Index 5854: 121
Index 5855: 116
Index 5856: 102
Index 5857: 156
Index 5858: 120
Index 5859: 140
Index 5860: 136
Index 5861: 123
Index 5862: 111
Index 5863: 124
Index 5864: 143
Index 5865: 151
Index 5866: 107
Index 5867: 108
Index 5868: 97
Index 5869: 140
Index 5870: 120
Index 5871: 88
Index 5872: 116
Index 5873: 128
Index 5874: 134
Index 5875: 142
Index 5876: 141
Index 5877: 119
Index 5878: 114
Index 5879: 111
Index 5880: 132
Index 5881: 116
Index 5882: 124
Index 5883: 132
Index 5884: 108
Index 5885: 111
Index 5886: 137
Index 5887: 117
Index 5888: 105
Index 5889: 106
Index 5890: 118
Index 5891: 133
Index 5892: 110
Index 5893: 133
Index 5894: 118
Index 5895: 100
Index 5896: 171
Index 5897: 117
Index 5898: 136
Index 5899: 125
Index 5900: 125
Index 5901: 114
Index 5902: 147
Index 5903: 150
Index 5904: 135
Index 5905: 92
Index 5906: 122
Index 5907: 140
Index 5908: 88
Index 5909: 131
Index 5910: 127
Index 5911: 106
Index 5912: 108
Index 5913: 132
Index 5914: 127
Index 5915: 136
Index 5916: 129
Index 5917: 112
Index 5918: 162
Index 5919: 124
Index 5920: 196
Index 5921: 130
Index 5922: 128
Index 5923: 97
Index 5924: 112
Index 5925: 140
Index 5926: 129
Index 5927: 147
Index 5928: 149
Index 5929: 105
Index 5930: 129
Index 5931: 142
Index 5932: 136
Index 5933: 105
Index 5934: 119
Index 5935: 154
Index 5936: 125
Index 5937: 116
Index 5938: 121
Index 5939: 145
Index 5940: 100
Index 5941: 138
Index 5942: 94
Index 5943: 123
Index 5944: 122
Index 5945: 118
Index 5946: 120
Index 5947: 163
Index 5948: 124
Index 5949: 136
Index 5950: 105
Index 5951: 159
Index 5952: 120
Index 5953: 110
Index 5954: 129
Index 5955: 116
Index 5956: 155
Index 5957: 151
Index 5958: 157
Index 5959: 171
Index 5960: 106
Index 5961: 130
Index 5962: 136
Index 5963: 108
Index 5964: 130
Index 5965: 136
Index 5966: 92
Index 5967: 126
Index 5968: 134
Index 5969: 126
Index 5970: 127
Index 5971: 120
Index 5972: 120
Index 5973: 113
Index 5974: 123
Index 5975: 124
Index 5976: 113
Index 5977: 139
Index 5978: 115
Index 5979: 133
Index 5980: 131
Index 5981: 112
Index 5982: 98
Index 5983: 119
Index 5984: 109
Index 5985: 93
Index 5986: 125
Index 5987: 96
Index 5988: 150
Index 5989: 131
Index 5990: 118
Index 5991: 120
Index 5992: 106
Index 5993: 110
Index 5994: 128
Index 5995: 158
Index 5996: 118
Index 5997: 124
Index 5998: 83
Index 5999: 106
Index 6000: 129
Index 6001: 111
Index 6002: 119
Index 6003: 122
Index 6004: 140
Index 6005: 145
Index 6006: 129
Index 6007: 174
Index 6008: 135
Index 6009: 135
Index 6010: 161
Index 6011: 115
Index 6012: 148
Index 6013: 197
Index 6014: 124
Index 6015: 103
Index 6016: 131
Index 6017: 114
Index 6018: 117
Index 6019: 104
Index 6020: 104
Index 6021: 112
Index 6022: 99
Index 6023: 118
Index 6024: 124
Index 6025: 105
Index 6026: 107
Index 6027: 98
Index 6028: 115
Index 6029: 100
Index 6030: 120
Index 6031: 130
Index 6032: 158
Index 6033: 129
Index 6034: 165
Index 6035: 131
Index 6036: 125
Index 6037: 145
Index 6038: 158
Index 6039: 161
Index 6040: 122
Index 6041: 101
Index 6042: 112
Index 6043: 176
Index 6044: 112
Index 6045: 117
Index 6046: 120
Index 6047: 135
Index 6048: 123
Index 6049: 123
Index 6050: 104
Index 6051: 118
Index 6052: 109
Index 6053: 136
Index 6054: 110
Index 6055: 108
Index 6056: 146
Index 6057: 102
Index 6058: 123
Index 6059: 117
Index 6060: 85
Index 6061: 117
Index 6062: 115
Index 6063: 145
Index 6064: 116
Index 6065: 116
Index 6066: 96
Index 6067: 150
Index 6068: 153
Index 6069: 145
Index 6070: 144
Index 6071: 137
Index 6072: 118
Index 6073: 111
Index 6074: 98
Index 6075: 121
Index 6076: 126
Index 6077: 151
Index 6078: 126
Index 6079: 116
Index 6080: 130
Index 6081: 114
Index 6082: 126
Index 6083: 133
Index 6084: 122
Index 6085: 101
Index 6086: 169
Index 6087: 163
Index 6088: 134
Index 6089: 125
Index 6090: 131
Index 6091: 127
Index 6092: 114
Index 6093: 116
Index 6094: 185
Index 6095: 140
Index 6096: 98
Index 6097: 147
Index 6098: 135
Index 6099: 113
Index 6100: 115
Index 6101: 134
Index 6102: 113
Index 6103: 134
Index 6104: 91
Index 6105: 116
Index 6106: 107
Index 6107: 104
Index 6108: 138
Index 6109: 143
Index 6110: 113
Index 6111: 146
Index 6112: 141
Index 6113: 130
Index 6114: 173
Index 6115: 110
Index 6116: 122
Index 6117: 105
Index 6118: 114
Index 6119: 122
Index 6120: 119
Index 6121: 102
Index 6122: 144
Index 6123: 165
Index 6124: 128
Index 6125: 131
Index 6126: 120
Index 6127: 128
Index 6128: 144
Index 6129: 147
Index 6130: 150
Index 6131: 130
Index 6132: 116
Index 6133: 101
Index 6134: 122
